Time,Input1,output1,Input2,output2,Input3,output3,Input4,output4,,
85.5,-1.753085306,-0.388295756,0.373165969,0.321988955,0.945277096,-0.004543893,-1.836625242,0.01428648,,
85.6,-2.260712087,-0.477938097,1.969078148,0.282366625,-3.258409937,0.042539962,-1.538665552,0.010641403,,
85.7,-2.2154526,-0.575142989,2.71872742,0.261304023,-4.996197291,0.057430603,0.440759788,-0.004632055,,
85.8,-1.528824963,-0.677648383,2.178039501,0.263574554,-2.952962142,0.028859093,1.938519413,-0.014843007,,
85.9,-0.55427665,-0.777969931,0.670934158,0.28221908,1.325015884,-0.021552186,1.317849986,-0.008832754,,
86,0.26687364,-0.866789962,-0.914061867,0.302539329,4.600248305,-0.055652969,-0.742976129,0.006830573,,
86.1,0.764887291,-0.936838323,-1.689463091,0.310547888,4.394104522,-0.047636408,-1.991872167,0.015030069,,
86.2,1.078777759,-0.984298653,-1.325180343,0.300568246,0.86259004,-0.003569428,-1.064034849,0.006805214,,
86.3,1.386087063,-1.007613484,-0.232844561,0.277292132,-3.321715388,0.043198985,1.026588005,-0.008855763,,
86.4,1.645626301,-1.006003092,0.734110841,0.25126339,-4.992212833,0.057275404,1.995347524,-0.014838324,,
86.5,1.643563846,-0.97973736,0.855567417,0.231005213,-2.884703134,0.028006873,0.783575791,-0.004604773,,
86.6,1.300603879,-0.931581896,0.010763101,0.217052873,1.405892386,-0.022456552,-1.284493645,0.010661642,,
86.7,0.896337858,-0.866911609,-1.264212424,0.201700754,4.632536577,-0.055925401,-1.948858462,0.014277492,,
86.8,0.91015708,-0.79098261,-2.146595722,0.174408185,4.353369443,-0.047071218,-0.483495634,0.002291665,,
86.9,1.550987083,-0.705083495,-2.062766877,0.129144152,0.779659106,-0.002594552,1.510234973,-0.012197958,,
87,2.403297544,-0.605513988,-1.033919024,0.068888418,-3.384081699,0.043845337,1.853569086,-0.013356743,,
87.1,2.593097118,-0.487819736,0.377121216,0.004583613,-4.986816941,0.057103706,0.171308523,8.15E-05,,
87.2,1.448644944,-0.354184227,1.451070496,-0.050495556,-2.815628542,0.027146721,-1.698159323,0.013431423,,
87.3,-0.843468371,-0.218080269,1.751852534,-0.087227122,1.486371403,-0.023354762,-1.711865488,0.012104137,,
87.4,-3.167551082,-0.101107061,1.334611634,-0.104119484,4.663515104,-0.056182363,0.145168231,-0.002450006,,
87.5,-4.146460505,-0.022420992,0.618908015,-0.106242594,4.311403548,-0.046492793,1.843560981,-0.014326162,,
87.6,-3.096866179,0.012783122,0.057218752,-0.101075261,0.696507742,-0.00161906,1.52729599,-0.010545976,,
87.7,-0.550373873,0.017584687,-0.151997626,-0.094366168,-3.445491238,0.044479286,-0.458009906,0.004759488,,
87.8,2.073291271,0.016857282,-0.122962042,-0.088472919,-4.98001114,0.056916026,-1.942799025,0.014864286,,
87.9,3.406570446,0.033863008,-0.113690564,-0.083498212,-2.745757895,0.026279122,-1.304482298,0.008725748,,
88,2.991295023,0.078583409,-0.28990555,-0.079584726,1.566430184,-0.024245916,0.759382803,-0.00694789,,
88.1,1.449514188,0.144883464,-0.605521272,-0.078284239,4.693175129,-0.056422798,1.993388486,-0.015028431,,
88.2,-0.082532115,0.217165498,-0.869888676,-0.082061751,4.268218702,-0.045900546,1.049003769,-0.006685416,,
88.3,-0.761141743,0.280988268,-0.921475374,-0.092646115,0.613159455,-0.00064229,-1.041740404,0.008963039,,
88.4,-0.477803657,0.330337844,-0.757411323,-0.109757752,-3.505926643,0.045101562,-1.994062583,0.014818009,,
88.5,0.296818899,0.36812808,-0.522601428,-0.131271143,-4.971797354,0.056713081,-0.767257702,0.004479652,,
88.6,1.007879714,0.401602308,-0.384976238,-0.154597446,-2.675110948,0.025404854,1.298012347,-0.01075304,,
88.7,1.390029013,0.437177628,-0.4109361,-0.178149428,1.646046091,-0.025129503,1.944804435,-0.014233343,,
88.8,1.472766857,0.477971128,-0.540812037,-0.201845343,4.721508265,-0.056646626,0.46629915,-0.002157665,,
88.9,1.347797557,0.524010668,-0.66945173,-0.226515999,4.223827114,-0.045294835,-1.521781463,0.012277868,,
89,1.009701018,0.573145338,-0.747214549,-0.252978962,0.529637812,0.000334937,-1.846847488,0.013298168,,
89.1,0.430236395,0.621335813,-0.807199437,-0.281599888,-3.565370827,0.045711122,-0.153664252,-0.000211581,,
89.2,-0.264819808,0.662890247,-0.898801619,-0.312550996,-4.962177905,0.056493928,1.707444471,-0.013487706,,
89.3,-0.769765203,0.691922064,-0.997122152,-0.346149452,-2.603707674,0.024523026,1.702644631,-0.012021854,,
89.4,-0.811039711,0.705007766,-0.982313192,-0.382563565,1.725196617,-0.026006503,-0.162818469,0.002584122,,
89.5,-0.408980742,0.703149772,-0.720229519,-0.420812278,4.748506502,-0.056855045,-1.850352283,0.014368757,,
89.6,0.09030864,0.69108402,-0.180483286,-0.457796152,4.178241335,-0.044676975,-1.515806769,0.010453702,,
89.7,0.289767775,0.674006344,0.514569186,-0.488328376,0.445966426,0.001311588,0.475224141,-0.004882629,,
89.8,0.09165162,0.654270114,1.164174497,-0.506438335,-3.623806984,0.046307426,1.946926423,-0.014880536,,
89.9,-0.212543103,0.630874287,1.634035792,-0.507180516,-4.951155514,0.056258566,1.291012408,-0.008614386,,
90,-0.22502068,0.602135489,1.94838749,-0.487705757,-2.53156826,0.023634164,-0.775729981,0.007068141,,
90.1,0.146984986,0.568890468,2.238982749,-0.446939261,1.803859382,-0.026876253,-1.994748629,0.01502903,,
90.2,0.545838477,0.534870584,2.579307593,-0.384407714,4.774162207,-0.057047466,-1.033890502,0.006568396,,
90.3,0.457426717,0.503432201,2.842325846,-0.299745634,4.131474254,-0.044046478,1.056811186,-0.009067902,,
90.4,-0.290983513,0.473468504,2.724151366,-0.193862798,0.362168953,0.002287746,1.992621412,-0.01479247,,
90.5,-1.284670517,0.438629628,1.956015221,-0.071376278,-3.681218591,0.046890405,0.750879502,-0.00434952,,
90.6,-1.791721223,0.391432565,0.566916014,0.057661241,-4.938733296,0.056007049,-1.311429353,0.010848779,,
90.7,-1.360315976,0.329453536,-1.012841381,0.178841558,-2.458713104,0.022738344,-1.940598038,0.014193459,,
90.8,-0.23915355,0.258460762,-2.12961556,0.277786312,1.882012147,-0.02773855,-0.449066133,0.002029537,,
90.9,0.762308852,0.189386714,-2.289034963,0.345892061,4.798468126,-0.057223755,1.533208725,-0.012350381,,
91,0.887890691,0.130989465,-1.496840504,0.38399671,4.083539092,-0.043403583,1.839981195,-0.013231792,,
91.1,0.023658295,0.083747852,-0.306016097,0.401302104,0.278269085,0.003263306,0.136007943,0.000348452,,
91.2,-1.228005397,0.039732359,0.500339424,0.409704891,-3.737589418,0.047460246,-1.716595845,0.013549659,,
91.3,-2.046907728,-0.011544532,0.408000728,0.416773339,-4.924914764,0.055739839,-1.693290377,0.011945307,,
91.4,-2.042071183,-0.076021015,-0.475847116,0.421792164,-2.385162802,0.021836284,0.18045595,-0.002711401,,
91.5,-1.509531169,-0.152197773,-1.469332421,0.417550154,1.959632816,-0.02859295,1.856998615,-0.01440375,,
91.6,-1.11042284,-0.234205785,-1.755503808,0.396841364,4.821417388,-0.057384063,1.504198789,-0.010354277,,
91.7,-1.275954415,-0.317627048,-0.937266351,0.359410021,4.034449403,-0.04274856,-0.492401142,0.005011522,,
91.8,-1.858152631,-0.40291204,0.663388769,0.314548006,0.194290542,0.004237652,-1.950901285,0.014901694,,
91.9,-2.300831119,-0.493737354,2.175087875,0.277254103,-3.792903527,0.048016377,-1.27744137,0.008508083,,
92,-2.139455022,-0.592155449,2.719006705,0.260101678,-4.909703824,0.055456676,0.792016383,-0.007182427,,
92.1,-1.371733888,-0.694921932,1.972574973,0.265907896,-2.31093815,0.020927777,1.995952489,-0.015023265,,
92.2,-0.396227695,-0.793945514,0.382157545,0.285958449,2.036699444,-0.029439434,1.018696232,-0.006445954,,
92.3,0.37233599,-0.880023492,-1.119265209,0.305034195,4.843003504,-0.057528221,-1.07179917,0.009175985,,
92.4,0.824308085,-0.946454654,-1.705494117,0.310120134,3.984219065,-0.042081473,-1.991024125,0.01477068,,
92.5,1.128601022,-0.989905098,-1.171877076,0.297330312,0.110257069,0.005210856,-0.734442472,0.004224033,,
92.6,1.438026546,-1.009096707,-0.036951969,0.272807321,-3.847145278,0.048559007,1.324743612,-0.010938557,,
92.7,1.669319211,-1.003270918,0.825987571,0.247320714,-4.893104778,0.055157762,1.9362396,-0.014147467,,
92.8,1.606891833,-0.973047559,0.773599035,0.228342553,-2.236060133,0.02001351,0.431797934,-0.001896057,,
92.9,1.224241792,-0.921691368,-0.195265345,0.214861471,2.113190241,-0.030277375,-1.544515864,0.012427164,,
93,0.857541563,-0.854828068,-1.461499594,0.198203608,4.863220371,-0.057655698,-1.832970745,0.013169565,,
93.1,0.976876639,-0.777282469,-2.207728504,0.168094709,3.932862279,-0.041402006,-0.118340977,-0.000480211,,
93.2,1.700273561,-0.689445962,-1.945807066,0.119840014,0.026192423,0.006183007,1.725612728,-0.013605642,,
93.3,2.506690809,-0.587053909,-0.803125392,0.0579885,-3.900299337,0.049088601,1.683803458,-0.011863174,,
93.4,2.501996771,-0.466243591,0.598656972,-0.005653169,-4.875122317,0.05484415,-0.198079293,0.002842934,,
93.5,1.122763197,-0.330940848,1.560479369,-0.058096398,-2.16054992,0.019094245,-1.863499456,0.014441785,,
93.6,-1.27152279,-0.196451212,1.723491142,-0.091380871,2.189083582,-0.031105903,-1.492472958,0.010258007,,
93.7,-3.458209455,-0.084833002,1.221270401,-0.105309591,4.882062272,-0.057766444,0.509539566,-0.005136257,,
93.8,-4.113023028,-0.013596582,0.504104135,-0.105688422,3.880393566,-0.040710559,1.9547233,-0.014918038,,
93.9,-2.741595691,0.015122864,-0.002944435,-0.099948447,-0.057879629,0.007153618,1.263770249,-0.008397613,,
94,-0.070961539,0.017117424,-0.157197915,-0.093299225,-3.952350675,0.04960419,-0.808240733,0.007299375,,
94.1,2.414649341,0.017995729,-0.11324318,-0.087580447,-4.855761527,0.054514805,-1.996999972,0.01501929,,
94.2,3.454037517,0.039425474,-0.128866466,-0.082743193,-2.084428862,0.018169444,-1.003422151,0.006325754,,
94.3,2.781770596,0.088584136,-0.337450328,-0.079119646,2.264358009,-0.031926346,1.086703181,-0.009280877,,
94.4,1.160709645,0.157077253,-0.659304159,-0.078498146,4.899523882,-0.057861045,1.989270847,-0.014745476,,
94.5,-0.269073467,0.228777546,-0.895841753,-0.083344482,3.826827761,-0.040007712,0.7179479,-0.004096261,,
94.6,-0.772832355,0.290312444,-0.906377486,-0.095107087,-0.141935316,0.008122602,-1.337954081,0.011029248,,
94.7,-0.365028376,0.337324203,-0.717764608,-0.113141014,-4.003284576,0.050105956,-1.931729464,0.01410185,,
94.8,0.432679884,0.373849914,-0.489131517,-0.135127851,-4.83502788,0.054170095,-0.414495904,0.001763838,,
94.9,1.097014484,0.407305634,-0.378183323,-0.158561518,-2.007718478,0.017239491,1.555701995,-0.012501646,,
95,1.421766007,0.443636395,-0.428426961,-0.182106568,2.338992241,-0.032737314,1.825816686,-0.01310512,,
95.1,1.465020361,0.485378436,-0.564987921,-0.20589756,4.915600264,-0.057939378,0.100664739,0.000612971,,
95.2,1.307335067,0.532139884,-0.686056456,-0.230824381,3.772180007,-0.039293805,-1.734494415,0.013661411,,
95.3,0.928425447,0.581450198,-0.756854392,-0.257635833,-0.225950875,0.009087844,-1.674184618,0.011780776,,
95.4,0.314749475,0.628955536,-0.81976223,-0.286634351,-4.053086639,0.050592991,0.215687117,-0.002973711,,
95.5,-0.372512214,0.668784427,-0.917145767,-0.318004319,-4.812927239,0.053809614,1.869854297,-0.014478269,,
95.6,-0.813270489,0.69526835,-1.006684761,-0.352080137,-1.930440458,0.016304224,1.480630197,-0.01016031,,
95.7,-0.768261139,0.705642698,-0.958216341,-0.388920621,2.412965176,-0.03353983,-0.526638068,0.005260671,,
95.8,-0.31953029,0.701674783,-0.64737844,-0.427238098,4.930286871,-0.0580016,-1.958392167,0.014933293,,
95.9,0.152690912,0.688448648,-0.06925574,-0.463543375,3.716465755,-0.038568857,-1.250000114,0.008286635,,
96,0.280501186,0.670864573,0.632247893,-0.492398154,-0.309902551,0.010051793,0.82440176,-0.007415774,,
96.1,0.036050237,0.650647158,1.257202682,-0.507882752,-4.101742784,0.051065909,1.997890996,-0.015014296,,
96.2,-0.24325155,0.626434136,1.69480158,-0.505365513,-4.789465853,0.053434152,0.988069454,-0.006205297,,
96.3,-0.184722222,0.596782805,1.995156187,-0.482340627,-1.85261665,0.015364586,-1.101522052,0.009384637,,
96.4,0.226895866,0.563100729,2.293274473,-0.437958821,2.486255899,-0.034332454,-1.987361715,0.014718606,,
96.5,0.576504987,0.529359036,2.635753024,-0.371722236,4.943579551,-0.058045561,-0.701397079,0.003967558,,
96.6,0.373682732,0.498406519,2.858403296,-0.283360069,3.659700757,-0.037833562,1.351059725,-0.01111975,,
96.7,-0.459787182,0.468172694,2.644569618,-0.174225259,-0.393766609,0.011011329,1.927067981,-0.01405586,,
96.8,-1.42312077,0.431715507,1.758947823,-0.049782583,-4.149239255,0.051522315,0.397161399,-0.001632164,,
96.9,-1.787658407,0.381988158,0.297836758,0.079010352,-4.764650355,0.053040875,-1.566766241,0.012574495,,
97,-1.202449318,0.317877637,-1.250743812,0.197369948,-1.774269056,0.014417461,-1.818519579,0.013039007,,
97.1,-0.037176768,0.246401299,-2.230682563,0.291497981,2.558843691,-0.035118887,-0.082980615,-0.000746287,,
97.2,0.857888089,0.178683713,-2.213287239,0.354230064,4.955474547,-0.058080312,1.743240209,-0.013716761,,
97.3,0.802815322,0.122395357,-1.30344735,0.38803126,3.601901061,-0.037090438,1.66443461,-0.011698099,,
97.4,-0.183140347,0.076416167,-0.123508903,0.403043667,-0.477519338,0.011965944,-0.233278042,0.003103631,,
97.5,-1.414863021,0.031866971,0.553427684,0.410896944,-4.195562623,0.051963726,-1.87606264,0.014513121,,
97.6,-2.103845265,-0.02141446,0.301767653,0.417902665,-4.73848776,0.052633248,-1.468671432,0.010062023,,
97.7,-1.972857953,-0.088148131,-0.658942548,0.421965038,-1.695419829,0.013467531,0.54369531,-0.005385373,,
97.8,-1.415404638,-0.165748282,-1.585633942,0.415342695,2.630708028,-0.035892985,1.9619076,-0.014947924,,
97.9,-1.095133851,-0.248187074,-1.695710819,0.391577904,4.965968496,-0.058093971,1.236132046,-0.008175536,,
98,-1.35711202,-0.331754752,-0.703673727,0.352010241,3.543083011,-0.036333659,-0.840498197,0.007530988,,
98.1,-1.959016924,-0.417692466,0.951121425,0.307325926,-0.56113706,0.012920134,-1.99862549,0.015007439,,
98.2,-2.322658168,-0.509768095,2.352342616,0.272734333,-4.240699791,0.052393272,-0.972639344,0.006083592,,
98.3,-2.0452822,-0.60930633,2.680874775,0.259576125,-4.710985465,0.052213351,1.116254622,-0.00948847,,
98.4,-1.208756482,-0.712095302,1.742028341,0.268659111,-1.61609126,0.012516682,1.985296878,-0.014691465,,
98.5,-0.244855092,-0.809551706,0.096168488,0.289663584,2.701828592,-0.036654916,0.684791306,-0.003839463,,
98.6,0.468112694,-0.892695938,-1.297029312,0.307109657,4.97505843,-0.058089235,-1.364059518,0.011208391,,
98.7,0.879618547,-0.955413905,-1.688047912,0.309160896,3.483263234,-0.035565088,-1.922255519,0.014007654,,
98.8,1.179229038,-0.994879556,-1.000687623,0.293748231,-0.644596133,0.013871717,-0.379795778,0.001499248,,
98.9,1.488141383,-1.009873378,0.150664821,0.268302852,-4.284637998,0.052808817,1.577707735,-0.0126476,,
99,1.684223741,-0.99984603,0.890366564,0.243582705,-4.682151246,0.051779211,1.811079997,-0.012973164,,
99.1,1.560190381,-0.965756483,0.664163092,0.225853767,-1.536305778,0.011562363,0.065289989,0.000878228,,
99.2,1.147927565,-0.911371442,-0.410190127,0.212583333,2.772185275,-0.037406346,-1.751849425,0.01376965,,
99.3,0.83335886,-0.842455691,-1.643247462,0.194311214,4.982741779,-0.058068182,-1.654554198,0.01161305,,
99.4,1.062332776,-0.763305116,-2.23880921,0.161243927,3.422458644,-0.034786573,0.250850691,-0.003234671,,
99.5,1.852919556,-0.673397376,-1.802713923,0.110132284,-0.727872962,0.014819589,1.882123999,-0.014548004,,
99.6,2.586360257,-0.568054719,-0.564830451,0.047034041,-4.327364821,0.053209483,1.456597601,-0.009963711,,
99.7,2.369695075,-0.444229246,0.806882778,-0.015561833,-4.651993256,0.051330599,-0.560709955,0.005508493,,
99.8,0.765960187,-0.307702751,1.6460639,-0.065137545,-1.45608594,0.010604929,-1.965269323,0.014960383,,
99.9,-1.69400228,-0.175478409,1.675541095,-0.094974109,2.841758186,-0.038146989,-1.22216713,0.008062773,,
100,-3.703470479,-0.06973809,1.101940789,-0.106114386,4.989016372,-0.05803054,0.856528783,-0.007646625,,
